CODE_Origin,CODE_Destination,Dates,Transport_Mode,Distributor,Volume
Almacen 659,Almacen 647,2024-04-25,Camion,Distribuidor 12,7.0
Almacen 659,Almacen 647,2024-04-25,Camion,Distribuidor 30,2.0
Almacen 659,Almacen 647,2024-04-27,Camion,Distribuidor 12,1.0
Almacen 659,Almacen 649,2024-03-21,Camion,Distribuidor 56,56.0
Almacen 659,Almacen 649,2024-03-21,Camion,Distribuidor 7,56.0
Almacen 659,Almacen 649,2024-03-22,Camion,Distribuidor 56,14.0
Almacen 659,Almacen 649,2024-03-22,Camion,Distribuidor 7,14.0
Almacen 659,Almacen 649,2024-03-23,Camion,Distribuidor 56,16.0
Almacen 659,Almacen 649,2024-03-23,Camion,Distribuidor 7,16.0
Almacen 659,Almacen 649,2024-03-24,Camion,Distribuidor 56,17.0
Almacen 659,Almacen 649,2024-03-24,Camion,Distribuidor 7,17.0
Almacen 659,Almacen 649,2024-03-25,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 649,2024-03-25,Camion,Distribuidor 7,2.0
Almacen 659,Almacen 649,2024-03-26,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 649,2024-03-26,Camion,Distribuidor 7,2.0
Almacen 659,Almacen 649,2024-03-27,Camion,Distribuidor 56,10.0
Almacen 659,Almacen 649,2024-03-27,Camion,Distribuidor 7,10.0
Almacen 659,Almacen 649,2024-03-28,Camion,Distribuidor 56,10.0
Almacen 659,Almacen 649,2024-03-28,Camion,Distribuidor 7,10.0
Almacen 659,Almacen 649,2024-03-29,Camion,Distribuidor 56,14.0
Almacen 659,Almacen 649,2024-03-29,Camion,Distribuidor 7,14.0
Almacen 659,Almacen 649,2024-03-30,Camion,Distribuidor 56,4.0
Almacen 659,Almacen 649,2024-03-30,Camion,Distribuidor 7,5.0
Almacen 659,Almacen 649,2024-04-03,Camion,Distribuidor 56,1.0
Almacen 659,Almacen 649,2024-04-03,Camion,Distribuidor 7,1.0
Almacen 659,Almacen 649,2024-04-04,Camion,Distribuidor 56,12.0
Almacen 659,Almacen 649,2024-04-04,Camion,Distribuidor 7,12.0
Almacen 659,Almacen 649,2024-04-05,Camion,Distribuidor 56,13.0
Almacen 659,Almacen 649,2024-04-05,Camion,Distribuidor 7,13.0
Almacen 659,Almacen 649,2024-04-06,Camion,Distribuidor 56,9.0
Almacen 659,Almacen 649,2024-04-06,Camion,Distribuidor 7,10.0
Almacen 659,Almacen 649,2024-04-07,Camion,Distribuidor 56,6.0
Almacen 659,Almacen 649,2024-04-07,Camion,Distribuidor 7,7.0
Almacen 659,Almacen 649,2024-04-10,Camion,Distribuidor 56,5.0
Almacen 659,Almacen 649,2024-04-10,Camion,Distribuidor 7,6.0
Almacen 659,Almacen 649,2024-04-11,Camion,Distribuidor 56,8.0
Almacen 659,Almacen 649,2024-04-11,Camion,Distribuidor 7,8.0
Almacen 659,Almacen 649,2024-04-12,Camion,Distribuidor 56,6.0
Almacen 659,Almacen 649,2024-04-12,Camion,Distribuidor 7,6.0
Almacen 659,Almacen 649,2024-04-13,Camion,Distribuidor 56,5.0
Almacen 659,Almacen 649,2024-04-13,Camion,Distribuidor 7,6.0
Almacen 659,Almacen 649,2024-04-14,Camion,Distribuidor 56,5.0
Almacen 659,Almacen 649,2024-04-14,Camion,Distribuidor 7,6.0
Almacen 659,Almacen 649,2024-04-17,Camion,Distribuidor 56,4.0
Almacen 659,Almacen 649,2024-04-17,Camion,Distribuidor 7,4.0
Almacen 659,Almacen 649,2024-04-18,Camion,Distribuidor 56,3.0
Almacen 659,Almacen 649,2024-04-18,Camion,Distribuidor 7,3.0
Almacen 659,Almacen 649,2024-04-19,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 649,2024-04-19,Camion,Distribuidor 7,2.0
Almacen 659,Almacen 649,2024-04-20,Camion,Distribuidor 56,4.0
Almacen 659,Almacen 649,2024-04-20,Camion,Distribuidor 7,4.0
Almacen 659,Almacen 649,2024-04-21,Camion,Distribuidor 56,6.0
Almacen 659,Almacen 649,2024-04-21,Camion,Distribuidor 7,6.0
Almacen 659,Almacen 649,2024-04-24,Camion,Distribuidor 56,5.0
Almacen 659,Almacen 649,2024-04-24,Camion,Distribuidor 7,6.0
Almacen 659,Almacen 649,2024-04-25,Camion,Distribuidor 56,1.0
Almacen 659,Almacen 649,2024-04-25,Camion,Distribuidor 7,1.0
Almacen 659,Almacen 649,2024-04-28,Camion,Distribuidor 56,1.0
Almacen 659,Almacen 649,2024-04-28,Camion,Distribuidor 7,2.0
Almacen 659,Almacen 653,2024-03-21,Camion,Distribuidor 42,1.0
Almacen 659,Almacen 653,2024-04-18,Camion,Distribuidor 42,1.0
Almacen 659,Almacen 653,2024-04-27,Camion,Distribuidor 42,1.0
Almacen 659,Almacen 654,2024-03-19,Camion,Distribuidor 7,1.0
Almacen 659,Almacen 654,2024-03-21,Camion,Distribuidor 7,18.0
Almacen 659,Almacen 654,2024-03-22,Camion,Distribuidor 7,7.0
Almacen 659,Almacen 654,2024-03-23,Camion,Distribuidor 7,5.0
Almacen 659,Almacen 654,2024-03-24,Camion,Distribuidor 7,10.0
Almacen 659,Almacen 654,2024-03-25,Camion,Distribuidor 7,2.0
Almacen 659,Almacen 654,2024-03-26,Camion,Distribuidor 7,1.0
Almacen 659,Almacen 654,2024-03-27,Camion,Distribuidor 7,5.0
Almacen 659,Almacen 654,2024-03-28,Camion,Distribuidor 7,3.0
Almacen 659,Almacen 654,2024-03-29,Camion,Distribuidor 7,3.0
Almacen 659,Almacen 654,2024-03-30,Camion,Distribuidor 7,2.0
Almacen 659,Almacen 654,2024-04-04,Camion,Distribuidor 7,2.0
Almacen 659,Almacen 654,2024-04-05,Camion,Distribuidor 7,3.0
Almacen 659,Almacen 654,2024-04-06,Camion,Distribuidor 7,2.0
Almacen 659,Almacen 654,2024-04-07,Camion,Distribuidor 7,9.0
Almacen 659,Almacen 654,2024-04-10,Camion,Distribuidor 7,7.0
Almacen 659,Almacen 654,2024-04-11,Camion,Distribuidor 7,12.0
Almacen 659,Almacen 654,2024-04-13,Camion,Distribuidor 7,2.0
Almacen 659,Almacen 654,2024-04-16,Camion,Distribuidor 7,1.0
Almacen 659,Almacen 654,2024-04-17,Camion,Distribuidor 7,2.0
Almacen 659,Almacen 654,2024-04-27,Camion,Distribuidor 7,1.0
Almacen 659,Almacen 654,2024-04-28,Camion,Distribuidor 7,1.0
Almacen 659,Almacen 660,2024-03-21,Camion,Distribuidor 115,67.0
Almacen 659,Almacen 660,2024-03-22,Camion,Distribuidor 115,82.0
Almacen 659,Almacen 660,2024-03-23,Camion,Distribuidor 115,21.0
Almacen 659,Almacen 660,2024-03-24,Camion,Distribuidor 115,29.0
Almacen 659,Almacen 660,2024-03-26,Camion,Distribuidor 115,1.0
Almacen 659,Almacen 660,2024-03-27,Camion,Distribuidor 115,30.0
Almacen 659,Almacen 660,2024-03-28,Camion,Distribuidor 115,21.0
Almacen 659,Almacen 660,2024-03-29,Camion,Distribuidor 115,15.0
Almacen 659,Almacen 660,2024-03-30,Camion,Distribuidor 115,15.0
Almacen 659,Almacen 660,2024-03-31,Camion,Distribuidor 115,1.0
Almacen 659,Almacen 660,2024-04-03,Camion,Distribuidor 115,1.0
Almacen 659,Almacen 660,2024-04-04,Camion,Distribuidor 115,19.0
Almacen 659,Almacen 660,2024-04-05,Camion,Distribuidor 115,27.0
Almacen 659,Almacen 660,2024-04-06,Camion,Distribuidor 115,33.0
Almacen 659,Almacen 660,2024-04-07,Camion,Distribuidor 115,24.0
Almacen 659,Almacen 660,2024-04-10,Camion,Distribuidor 115,21.0
Almacen 659,Almacen 660,2024-04-11,Camion,Distribuidor 115,26.0
Almacen 659,Almacen 660,2024-04-12,Camion,Distribuidor 115,25.0
Almacen 659,Almacen 660,2024-04-13,Camion,Distribuidor 115,26.0
Almacen 659,Almacen 660,2024-04-14,Camion,Distribuidor 115,28.0
Almacen 659,Almacen 660,2024-04-15,Camion,Distribuidor 115,8.0
Almacen 659,Almacen 660,2024-04-16,Camion,Distribuidor 115,3.0
Almacen 659,Almacen 660,2024-04-17,Camion,Distribuidor 115,15.0
Almacen 659,Almacen 660,2024-04-18,Camion,Distribuidor 115,33.0
Almacen 659,Almacen 660,2024-04-19,Camion,Distribuidor 115,20.0
Almacen 659,Almacen 660,2024-04-20,Camion,Distribuidor 115,26.0
Almacen 659,Almacen 660,2024-04-21,Camion,Distribuidor 115,19.0
Almacen 659,Almacen 660,2024-04-24,Camion,Distribuidor 115,14.0
Almacen 659,Almacen 660,2024-04-25,Camion,Distribuidor 115,5.0
Almacen 659,Almacen 660,2024-04-26,Camion,Distribuidor 115,12.0
Almacen 659,Almacen 660,2024-04-27,Camion,Distribuidor 115,10.0
Almacen 659,Almacen 660,2024-04-28,Camion,Distribuidor 115,8.0
Almacen 659,Almacen 663,2024-03-20,Camion,Distribuidor 56,1.0
Almacen 659,Almacen 663,2024-03-21,Camion,Distribuidor 56,66.0
Almacen 659,Almacen 663,2024-03-22,Camion,Distribuidor 56,19.0
Almacen 659,Almacen 663,2024-03-23,Camion,Distribuidor 56,10.0
Almacen 659,Almacen 663,2024-03-24,Camion,Distribuidor 56,11.0
Almacen 659,Almacen 663,2024-03-25,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 663,2024-03-27,Camion,Distribuidor 56,5.0
Almacen 659,Almacen 663,2024-03-28,Camion,Distribuidor 56,4.0
Almacen 659,Almacen 663,2024-03-29,Camion,Distribuidor 56,5.0
Almacen 659,Almacen 663,2024-03-30,Camion,Distribuidor 56,4.0
Almacen 659,Almacen 663,2024-04-04,Camion,Distribuidor 56,15.0
Almacen 659,Almacen 663,2024-04-05,Camion,Distribuidor 56,12.0
Almacen 659,Almacen 663,2024-04-06,Camion,Distribuidor 56,9.0
Almacen 659,Almacen 663,2024-04-07,Camion,Distribuidor 56,12.0
Almacen 659,Almacen 663,2024-04-10,Camion,Distribuidor 56,20.0
Almacen 659,Almacen 663,2024-04-11,Camion,Distribuidor 56,9.0
Almacen 659,Almacen 663,2024-04-12,Camion,Distribuidor 56,10.0
Almacen 659,Almacen 663,2024-04-13,Camion,Distribuidor 56,7.0
Almacen 659,Almacen 663,2024-04-14,Camion,Distribuidor 56,9.0
Almacen 659,Almacen 663,2024-04-15,Camion,Distribuidor 56,3.0
Almacen 659,Almacen 663,2024-04-16,Camion,Distribuidor 56,7.0
Almacen 659,Almacen 663,2024-04-17,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 663,2024-04-18,Camion,Distribuidor 56,8.0
Almacen 659,Almacen 663,2024-04-19,Camion,Distribuidor 56,10.0
Almacen 659,Almacen 663,2024-04-20,Camion,Distribuidor 56,6.0
Almacen 659,Almacen 663,2024-04-21,Camion,Distribuidor 56,8.0
Almacen 659,Almacen 663,2024-04-24,Camion,Distribuidor 56,4.0
Almacen 659,Almacen 663,2024-04-25,Camion,Distribuidor 56,3.0
Almacen 659,Almacen 663,2024-04-26,Camion,Distribuidor 56,1.0
Almacen 659,Almacen 663,2024-04-27,Camion,Distribuidor 56,1.0
Almacen 659,Almacen 663,2024-04-28,Camion,Distribuidor 56,1.0
Almacen 659,Almacen 669,2024-03-21,Camion,Distribuidor 79,16.0
Almacen 659,Almacen 669,2024-03-22,Camion,Distribuidor 79,26.0
Almacen 659,Almacen 669,2024-03-23,Camion,Distribuidor 79,21.0
Almacen 659,Almacen 669,2024-03-24,Camion,Distribuidor 79,17.0
Almacen 659,Almacen 669,2024-03-25,Camion,Distribuidor 79,8.0
Almacen 659,Almacen 669,2024-03-27,Camion,Distribuidor 79,9.0
Almacen 659,Almacen 669,2024-03-28,Camion,Distribuidor 79,8.0
Almacen 659,Almacen 669,2024-03-29,Camion,Distribuidor 79,8.0
Almacen 659,Almacen 669,2024-03-30,Camion,Distribuidor 79,4.0
Almacen 659,Almacen 669,2024-04-03,Camion,Distribuidor 79,2.0
Almacen 659,Almacen 669,2024-04-04,Camion,Distribuidor 79,3.0
Almacen 659,Almacen 669,2024-04-05,Camion,Distribuidor 79,6.0
Almacen 659,Almacen 669,2024-04-06,Camion,Distribuidor 79,1.0
Almacen 659,Almacen 669,2024-04-10,Camion,Distribuidor 79,4.0
Almacen 659,Almacen 669,2024-04-11,Camion,Distribuidor 79,8.0
Almacen 659,Almacen 669,2024-04-12,Camion,Distribuidor 79,6.0
Almacen 659,Almacen 669,2024-04-13,Camion,Distribuidor 79,7.0
Almacen 659,Almacen 669,2024-04-14,Camion,Distribuidor 79,4.0
Almacen 659,Almacen 669,2024-04-15,Camion,Distribuidor 79,3.0
Almacen 659,Almacen 669,2024-04-16,Camion,Distribuidor 79,3.0
Almacen 659,Almacen 669,2024-04-17,Camion,Distribuidor 79,6.0
Almacen 659,Almacen 669,2024-04-18,Camion,Distribuidor 79,5.0
Almacen 659,Almacen 669,2024-04-19,Camion,Distribuidor 79,7.0
Almacen 659,Almacen 669,2024-04-20,Camion,Distribuidor 79,12.0
Almacen 659,Almacen 669,2024-04-21,Camion,Distribuidor 79,8.0
Almacen 659,Almacen 669,2024-04-24,Camion,Distribuidor 79,2.0
Almacen 659,Almacen 669,2024-04-25,Camion,Distribuidor 79,1.0
Almacen 659,Almacen 677,2024-03-21,Camion,Distribuidor 56,3.0
Almacen 659,Almacen 677,2024-03-21,Camion,Distribuidor 8,5.0
Almacen 659,Almacen 677,2024-03-22,Camion,Distribuidor 8,1.0
Almacen 659,Almacen 677,2024-03-24,Camion,Distribuidor 8,1.0
Almacen 659,Almacen 677,2024-03-26,Camion,Distribuidor 8,1.0
Almacen 659,Almacen 677,2024-04-10,Camion,Distribuidor 8,1.0
Almacen 659,Almacen 677,2024-04-14,Camion,Distribuidor 8,1.0
Almacen 659,Almacen 677,2024-04-21,Camion,Distribuidor 56,1.0
Almacen 659,Almacen 677,2024-04-21,Camion,Distribuidor 8,1.0
Almacen 659,Almacen 677,2024-04-27,Camion,Distribuidor 8,1.0
Almacen 659,Almacen 680,2024-03-21,Camion,Distribuidor 25,12.0
Almacen 659,Almacen 680,2024-03-21,Camion,Distribuidor 86,12.0
Almacen 659,Almacen 680,2024-03-22,Camion,Distribuidor 25,10.0
Almacen 659,Almacen 680,2024-03-22,Camion,Distribuidor 86,10.0
Almacen 659,Almacen 680,2024-03-23,Camion,Distribuidor 25,4.0
Almacen 659,Almacen 680,2024-03-23,Camion,Distribuidor 86,4.0
Almacen 659,Almacen 680,2024-03-24,Camion,Distribuidor 25,6.0
Almacen 659,Almacen 680,2024-03-24,Camion,Distribuidor 86,6.0
Almacen 659,Almacen 680,2024-03-25,Camion,Distribuidor 25,2.0
Almacen 659,Almacen 680,2024-03-25,Camion,Distribuidor 86,1.0
Almacen 659,Almacen 680,2024-03-26,Camion,Distribuidor 25,2.0
Almacen 659,Almacen 680,2024-03-26,Camion,Distribuidor 86,2.0
Almacen 659,Almacen 680,2024-03-27,Camion,Distribuidor 25,3.0
Almacen 659,Almacen 680,2024-03-27,Camion,Distribuidor 86,3.0
Almacen 659,Almacen 680,2024-03-28,Camion,Distribuidor 25,2.0
Almacen 659,Almacen 680,2024-03-28,Camion,Distribuidor 86,2.0
Almacen 659,Almacen 680,2024-03-29,Camion,Distribuidor 25,2.0
Almacen 659,Almacen 680,2024-03-29,Camion,Distribuidor 86,1.0
Almacen 659,Almacen 680,2024-03-30,Camion,Distribuidor 25,2.0
Almacen 659,Almacen 680,2024-03-30,Camion,Distribuidor 86,2.0
Almacen 659,Almacen 680,2024-04-04,Camion,Distribuidor 25,5.0
Almacen 659,Almacen 680,2024-04-04,Camion,Distribuidor 86,5.0
Almacen 659,Almacen 680,2024-04-05,Camion,Distribuidor 25,2.0
Almacen 659,Almacen 680,2024-04-05,Camion,Distribuidor 86,2.0
Almacen 659,Almacen 680,2024-04-06,Camion,Distribuidor 25,2.0
Almacen 659,Almacen 680,2024-04-06,Camion,Distribuidor 86,1.0
Almacen 659,Almacen 680,2024-04-07,Camion,Distribuidor 25,2.0
Almacen 659,Almacen 680,2024-04-07,Camion,Distribuidor 86,2.0
Almacen 659,Almacen 680,2024-04-10,Camion,Distribuidor 25,2.0
Almacen 659,Almacen 680,2024-04-10,Camion,Distribuidor 86,2.0
Almacen 659,Almacen 680,2024-04-11,Camion,Distribuidor 25,2.0
Almacen 659,Almacen 680,2024-04-11,Camion,Distribuidor 86,2.0
Almacen 659,Almacen 680,2024-04-12,Camion,Distribuidor 25,5.0
Almacen 659,Almacen 680,2024-04-12,Camion,Distribuidor 86,5.0
Almacen 659,Almacen 680,2024-04-13,Camion,Distribuidor 25,4.0
Almacen 659,Almacen 680,2024-04-13,Camion,Distribuidor 86,3.0
Almacen 659,Almacen 680,2024-04-14,Camion,Distribuidor 25,3.0
Almacen 659,Almacen 680,2024-04-14,Camion,Distribuidor 86,3.0
Almacen 659,Almacen 680,2024-04-15,Camion,Distribuidor 25,2.0
Almacen 659,Almacen 680,2024-04-15,Camion,Distribuidor 86,1.0
Almacen 659,Almacen 680,2024-04-18,Camion,Distribuidor 25,1.0
Almacen 659,Almacen 680,2024-04-18,Camion,Distribuidor 86,1.0
Almacen 659,Almacen 680,2024-04-19,Camion,Distribuidor 25,2.0
Almacen 659,Almacen 680,2024-04-19,Camion,Distribuidor 86,2.0
Almacen 659,Almacen 680,2024-04-20,Camion,Distribuidor 25,2.0
Almacen 659,Almacen 680,2024-04-20,Camion,Distribuidor 86,2.0
Almacen 659,Almacen 680,2024-04-21,Camion,Distribuidor 25,1.0
Almacen 659,Almacen 680,2024-04-21,Camion,Distribuidor 86,1.0
Almacen 659,Almacen 680,2024-04-24,Camion,Distribuidor 25,1.0
Almacen 659,Almacen 680,2024-04-24,Camion,Distribuidor 86,1.0
Almacen 659,Almacen 680,2024-04-25,Camion,Distribuidor 25,1.0
Almacen 659,Almacen 680,2024-04-25,Camion,Distribuidor 86,1.0
Almacen 659,Almacen 680,2024-04-27,Camion,Distribuidor 25,1.0
Almacen 659,Almacen 680,2024-04-27,Camion,Distribuidor 86,1.0
Almacen 659,Almacen 683,2024-03-21,Camion,Distribuidor 32,9.0
Almacen 659,Almacen 683,2024-03-22,Camion,Distribuidor 32,11.0
Almacen 659,Almacen 683,2024-03-23,Camion,Distribuidor 32,12.0
Almacen 659,Almacen 683,2024-03-24,Camion,Distribuidor 32,9.0
Almacen 659,Almacen 683,2024-03-25,Camion,Distribuidor 32,1.0
Almacen 659,Almacen 683,2024-03-27,Camion,Distribuidor 32,9.0
Almacen 659,Almacen 683,2024-03-28,Camion,Distribuidor 32,10.0
Almacen 659,Almacen 683,2024-03-29,Camion,Distribuidor 32,8.0
Almacen 659,Almacen 683,2024-03-30,Camion,Distribuidor 32,3.0
Almacen 659,Almacen 683,2024-04-03,Camion,Distribuidor 32,2.0
Almacen 659,Almacen 683,2024-04-04,Camion,Distribuidor 32,7.0
Almacen 659,Almacen 683,2024-04-05,Camion,Distribuidor 32,11.0
Almacen 659,Almacen 683,2024-04-06,Camion,Distribuidor 32,12.0
Almacen 659,Almacen 683,2024-04-07,Camion,Distribuidor 32,6.0
Almacen 659,Almacen 683,2024-04-10,Camion,Distribuidor 32,3.0
Almacen 659,Almacen 683,2024-04-11,Camion,Distribuidor 32,3.0
Almacen 659,Almacen 683,2024-04-12,Camion,Distribuidor 32,6.0
Almacen 659,Almacen 683,2024-04-13,Camion,Distribuidor 32,8.0
Almacen 659,Almacen 683,2024-04-14,Camion,Distribuidor 32,12.0
Almacen 659,Almacen 683,2024-04-15,Camion,Distribuidor 32,1.0
Almacen 659,Almacen 683,2024-04-16,Camion,Distribuidor 32,1.0
Almacen 659,Almacen 683,2024-04-17,Camion,Distribuidor 32,16.0
Almacen 659,Almacen 683,2024-04-18,Camion,Distribuidor 32,8.0
Almacen 659,Almacen 683,2024-04-19,Camion,Distribuidor 32,3.0
Almacen 659,Almacen 683,2024-04-20,Camion,Distribuidor 32,2.0
Almacen 659,Almacen 683,2024-04-21,Camion,Distribuidor 32,1.0
Almacen 659,Almacen 685,2024-03-21,Camion,Distribuidor 115,23.0
Almacen 659,Almacen 685,2024-03-22,Camion,Distribuidor 115,28.0
Almacen 659,Almacen 685,2024-03-23,Camion,Distribuidor 115,11.0
Almacen 659,Almacen 685,2024-03-24,Camion,Distribuidor 115,16.0
Almacen 659,Almacen 685,2024-03-26,Camion,Distribuidor 115,1.0
Almacen 659,Almacen 685,2024-03-27,Camion,Distribuidor 115,5.0
Almacen 659,Almacen 685,2024-03-28,Camion,Distribuidor 115,3.0
Almacen 659,Almacen 685,2024-03-29,Camion,Distribuidor 115,13.0
Almacen 659,Almacen 685,2024-03-30,Camion,Distribuidor 115,2.0
Almacen 659,Almacen 685,2024-04-05,Camion,Distribuidor 115,2.0
Almacen 659,Almacen 685,2024-04-06,Camion,Distribuidor 115,15.0
Almacen 659,Almacen 685,2024-04-07,Camion,Distribuidor 115,15.0
Almacen 659,Almacen 685,2024-04-10,Camion,Distribuidor 115,10.0
Almacen 659,Almacen 685,2024-04-11,Camion,Distribuidor 115,13.0
Almacen 659,Almacen 685,2024-04-12,Camion,Distribuidor 115,14.0
Almacen 659,Almacen 685,2024-04-13,Camion,Distribuidor 115,14.0
Almacen 659,Almacen 685,2024-04-14,Camion,Distribuidor 115,7.0
Almacen 659,Almacen 685,2024-04-17,Camion,Distribuidor 115,1.0
Almacen 659,Almacen 685,2024-04-18,Camion,Distribuidor 115,3.0
Almacen 659,Almacen 685,2024-04-19,Camion,Distribuidor 115,9.0
Almacen 659,Almacen 685,2024-04-20,Camion,Distribuidor 115,13.0
Almacen 659,Almacen 685,2024-04-21,Camion,Distribuidor 115,9.0
Almacen 659,Almacen 691,2024-03-21,Camion,Distribuidor 12,3.0
Almacen 659,Almacen 691,2024-03-21,Camion,Distribuidor 56,3.0
Almacen 659,Almacen 691,2024-03-21,Camion,Distribuidor 92,3.0
Almacen 659,Almacen 691,2024-03-22,Camion,Distribuidor 12,2.0
Almacen 659,Almacen 691,2024-03-22,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 691,2024-03-22,Camion,Distribuidor 92,2.0
Almacen 659,Almacen 691,2024-03-23,Camion,Distribuidor 12,2.0
Almacen 659,Almacen 691,2024-03-23,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 691,2024-03-23,Camion,Distribuidor 92,2.0
Almacen 659,Almacen 691,2024-03-24,Camion,Distribuidor 12,2.0
Almacen 659,Almacen 691,2024-03-24,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 691,2024-03-24,Camion,Distribuidor 92,2.0
Almacen 659,Almacen 691,2024-03-27,Camion,Distribuidor 12,2.0
Almacen 659,Almacen 691,2024-03-27,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 691,2024-03-27,Camion,Distribuidor 92,2.0
Almacen 659,Almacen 691,2024-03-28,Camion,Distribuidor 12,2.0
Almacen 659,Almacen 691,2024-03-28,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 691,2024-03-28,Camion,Distribuidor 92,2.0
Almacen 659,Almacen 691,2024-03-29,Camion,Distribuidor 12,1.0
Almacen 659,Almacen 691,2024-03-29,Camion,Distribuidor 56,1.0
Almacen 659,Almacen 691,2024-03-29,Camion,Distribuidor 92,1.0
Almacen 659,Almacen 691,2024-03-30,Camion,Distribuidor 12,1.0
Almacen 659,Almacen 691,2024-03-30,Camion,Distribuidor 56,1.0
Almacen 659,Almacen 691,2024-03-30,Camion,Distribuidor 92,1.0
Almacen 659,Almacen 691,2024-04-04,Camion,Distribuidor 12,1.0
Almacen 659,Almacen 691,2024-04-04,Camion,Distribuidor 56,1.0
Almacen 659,Almacen 691,2024-04-05,Camion,Distribuidor 12,2.0
Almacen 659,Almacen 691,2024-04-05,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 691,2024-04-05,Camion,Distribuidor 92,1.0
Almacen 659,Almacen 691,2024-04-06,Camion,Distribuidor 12,1.0
Almacen 659,Almacen 691,2024-04-06,Camion,Distribuidor 56,1.0
Almacen 659,Almacen 691,2024-04-06,Camion,Distribuidor 92,1.0
Almacen 659,Almacen 691,2024-04-07,Camion,Distribuidor 12,2.0
Almacen 659,Almacen 691,2024-04-07,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 691,2024-04-07,Camion,Distribuidor 92,2.0
Almacen 659,Almacen 691,2024-04-10,Camion,Distribuidor 12,2.0
Almacen 659,Almacen 691,2024-04-10,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 691,2024-04-10,Camion,Distribuidor 92,2.0
Almacen 659,Almacen 691,2024-04-11,Camion,Distribuidor 12,2.0
Almacen 659,Almacen 691,2024-04-11,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 691,2024-04-11,Camion,Distribuidor 92,2.0
Almacen 659,Almacen 691,2024-04-12,Camion,Distribuidor 12,3.0
Almacen 659,Almacen 691,2024-04-12,Camion,Distribuidor 56,3.0
Almacen 659,Almacen 691,2024-04-12,Camion,Distribuidor 92,3.0
Almacen 659,Almacen 691,2024-04-13,Camion,Distribuidor 12,2.0
Almacen 659,Almacen 691,2024-04-13,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 691,2024-04-13,Camion,Distribuidor 92,2.0
Almacen 659,Almacen 691,2024-04-14,Camion,Distribuidor 12,2.0
Almacen 659,Almacen 691,2024-04-14,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 691,2024-04-14,Camion,Distribuidor 92,2.0
Almacen 659,Almacen 691,2024-04-15,Camion,Distribuidor 12,1.0
Almacen 659,Almacen 691,2024-04-15,Camion,Distribuidor 56,1.0
Almacen 659,Almacen 691,2024-04-15,Camion,Distribuidor 92,1.0
Almacen 659,Almacen 691,2024-04-17,Camion,Distribuidor 12,3.0
Almacen 659,Almacen 691,2024-04-17,Camion,Distribuidor 56,3.0
Almacen 659,Almacen 691,2024-04-17,Camion,Distribuidor 92,2.0
Almacen 659,Almacen 691,2024-04-18,Camion,Distribuidor 12,1.0
Almacen 659,Almacen 691,2024-04-18,Camion,Distribuidor 56,1.0
Almacen 659,Almacen 691,2024-04-18,Camion,Distribuidor 92,1.0
Almacen 659,Almacen 691,2024-04-19,Camion,Distribuidor 12,1.0
Almacen 659,Almacen 691,2024-04-19,Camion,Distribuidor 56,1.0
Almacen 659,Almacen 691,2024-04-19,Camion,Distribuidor 92,1.0
Almacen 659,Almacen 691,2024-04-20,Camion,Distribuidor 12,2.0
Almacen 659,Almacen 691,2024-04-20,Camion,Distribuidor 56,2.0
Almacen 659,Almacen 691,2024-04-20,Camion,Distribuidor 92,1.0
Almacen 659,Almacen 694,2024-03-21,Camion,Distribuidor 12,17.0
Almacen 659,Almacen 694,2024-03-22,Camion,Distribuidor 12,13.0
Almacen 659,Almacen 694,2024-03-23,Camion,Distribuidor 12,12.0
Almacen 659,Almacen 694,2024-03-24,Camion,Distribuidor 12,16.0
Almacen 659,Almacen 694,2024-03-25,Camion,Distribuidor 12,4.0
Almacen 659,Almacen 694,2024-03-27,Camion,Distribuidor 12,9.0
Almacen 659,Almacen 694,2024-03-28,Camion,Distribuidor 12,8.0
Almacen 659,Almacen 694,2024-03-29,Camion,Distribuidor 12,11.0
Almacen 659,Almacen 694,2024-03-30,Camion,Distribuidor 12,2.0
